projectName;name;pathFile;productionFile;junitVersion;loc;qtdMethods;testSmellName;testSmellMethod;testSmellLineBegin;testSmellLineEnd
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test093;1155-1155;1155-1155
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test094;1163-1163;1163-1163
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test096;1187-1187;1187-1187
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test097;1196-1196;1196-1196
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test098;1205-1205;1205-1205
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test099;1214-1214;1214-1214
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test100;1239-1239;1239-1239
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test101;1248-1248;1248-1248
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test103;1274-1274;1274-1274
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test107;1330-1330;1330-1330
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test109;1345-1345;1345-1345
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test111;1370-1370;1370-1370
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test113;1394-1394;1394-1394
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test115;1420-1420;1420-1420
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test116;1428-1428;1428-1428
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test121;1501-1501;1501-1501
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test124;1553-1553;1553-1553
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test125;1562-1562;1562-1562
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Assertion Roulette;test126;1570-1570;1570-1570
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test062;655-664;655-664
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test063;671-680;671-680
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test064;687-696;687-696
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test065;706-715;706-715
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test066;722-731;722-731
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test067;738-747;738-747
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test068;754-763;754-763
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test069;770-779;770-779
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test070;786-795;786-795
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test071;802-811;802-811
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test072;818-827;818-827
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test073;834-843;834-843
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test074;850-859;850-859
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test075;866-875;866-875
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test076;882-891;882-891
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test077;898-907;898-907
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test078;914-923;914-923
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test079;930-939;930-939
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test080;946-955;946-955
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test081;962-971;962-971
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test082;978-987;978-987
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test083;994-1003;994-1003
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test084;1010-1019;1010-1019
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test085;1026-1035;1026-1035
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test086;1042-1051;1042-1051
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test087;1058-1067;1058-1067
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test088;1074-1083;1074-1083
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test089;1090-1099;1090-1099
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test090;1106-1115;1106-1115
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test091;1122-1131;1122-1131
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test092;1138-1147;1138-1147
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test095;1170-1179;1170-1179
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test102;1255-1264;1255-1264
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test104;1281-1290;1281-1290
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test105;1297-1306;1297-1306
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test106;1313-1322;1313-1322
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test110;1352-1361;1352-1361
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test112;1377-1386;1377-1386
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test114;1402-1411;1402-1411
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test117;1435-1444;1435-1444
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test118;1451-1460;1451-1460
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test119;1467-1476;1467-1476
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test120;1483-1492;1483-1492
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test122;1508-1517;1508-1517
aux2;ShoppingCategoryWrapperTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portlet\shopping\model\ShoppingCategoryWrapper.java;JUnit4;1572;127;Exception Catching Throwing;test123;1524-1533;1524-1533
aux2;DefineObjectsTagTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\taglib\portlet\DefineObjectsTag_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\taglib\portlet\DefineObjectsTag.java;JUnit4;44;2;Magic Number Test;test1;42;42
