Element Name,WhileCount,ConditionCount,RedundantCount,IfCount,ExceptionCount,ForeachCount,PrintCount,TotalAssertCount,SwitchCount,MysteryCount,ForCount,VerboseCount,ResourceOptimismCount,ThreadSleepCount,BadAssertCount,SensitiveCount,MagicNumberCount,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,Sensitive Equality,Verbose Test,IgnoredTest,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Print Statement,Lazy Test
com.browsersoft.openhre.hl7.impl.parser.HL7CheckerImplTest.test52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.browsersoft.openhre.hl7.impl.parser.HL7CheckerImplTest.test53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.caloriecount.ui.entry.EntryListViewTest.test0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.lts.caloriecount.ui.entry.EntryListViewTest.test1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.lts.swing.table.JTableUtilsTest.test00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test03,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test04,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test06,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test07,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test08,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test09,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test10,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test11,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test12,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test13,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test14,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test15,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test16,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test17,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test18,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test19,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test20,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test21,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test22,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test26,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test30,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.lts.swing.table.JTableUtilsTest.test32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.lts.swing.table.JTableUtilsTest.test33,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test34,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.lts.swing.table.JTableUtilsTest.test38,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.lts.swing.table.JTableUtilsTest.test39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.hf.sfm.util.DaoFactoryTest.test00,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.hf.sfm.util.DaoFactoryTest.test01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.hf.sfm.util.DaoFactoryTest.test02,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.hf.sfm.util.DaoFactoryTest.test03,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.hf.sfm.util.DaoFactoryTest.test04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.hf.sfm.util.DaoFactoryTest.test05,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.hf.sfm.util.DaoFactoryTest.test06,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.hf.sfm.util.DaoFactoryTest.test07,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.hf.sfm.util.DaoFactoryTest.test08,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.hf.sfm.util.DaoFactoryTest.test09,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.hf.sfm.util.DaoFactoryTest.test10,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.hf.sfm.util.DaoFactoryTest.test11,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.hf.sfm.util.DaoFactoryTest.test12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
wheel.EngineImplTest.test0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
wheel.EngineImplTest.test1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
wheel.EngineImplTest.test2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
wheel.util.ActionRegistryTest.test0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
wheel.util.ActionRegistryTest.test1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
wheel.util.ActionRegistryTest.test2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
wheel.util.ActionRegistryTest.test3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
wheel.util.ActionRegistryTest.test4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
wheel.util.ActionRegistryTest.test5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
wheel.util.ActionRegistryTest.test6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
wheel.util.ActionRegistryTest.test7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.sourceforge.ifx.basetypes.IFXObjectTest.test0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.sourceforge.ifx.basetypes.IFXObjectTest.test1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.sourceforge.ifx.basetypes.IFXObjectTest.test2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.sourceforge.ifx.basetypes.IFXObjectTest.test3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.sourceforge.ifx.basetypes.IFXObjectTest.test4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.sourceforge.ifx.basetypes.IFXObjectTest.test5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.sourceforge.ifx.basetypes.IFXObjectTest.test6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
de.progra.charting.render.PieChartRendererTest.test0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
de.progra.charting.render.PieChartRendererTest.test1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
org.jcvi.jillion.assembly.consed.ace.DefaultAceAssembledReadTest.test0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.assembly.consed.ace.DefaultAceAssembledReadTest.test1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.assembly.consed.ace.DefaultAceAssembledReadTest.test2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
org.jcvi.jillion.assembly.consed.ace.DefaultAceAssembledReadTest.test3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test06,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test07,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test08,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test09,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test14,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test15,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test16,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test17,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test18,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test19,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test20,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test21,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test22,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test23,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test24,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test25,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test26,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test27,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test28,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test29,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test30,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test31,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test32,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test33,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test34,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test35,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test36,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test37,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test38,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test39,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test40,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test41,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test42,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test43,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test44,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test45,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test46,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test47,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test48,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test49,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test50,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test51,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
org.jcvi.jillion.core.residue.nt.DefaultNucleotideSequenceTest.test52,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
